reconsider,"In October 2019 , he wrote an open letter to NNDC 's Leader , Sarah Butikofer , demanding that the council reconsider its decision to stop plans to bring a Wetherspoon 's to North Walsham .",21,0
reconsider,"The attorneys then appealed to the Supreme Court which denied the initial petition , but later reconsidered and accepted the appeal .",16,0
reconsider,"The next day , Tarakinikini angrily denied the charges , and said that in the light of the Military 's decision to investigate , he was reconsidering his career with the Army .",26,0
reconsider,"At about the same time that San Jose State and Utah State were announced as the MW 's newest members , CBS Sports reported that Boise State was reconsidering its decision to join Big East football .",28,0
reconsider,"A stunned Muthuraman , sensing disaster , rushes to V. S. Raghavan and pleads him to reconsider marrying Devika with GG .",16,0
reconsider,"Urged by White to reconsider the opinion , Sargent replied that Schwimmer appeared to be a fanatical idealist of intelligence and ability and that there was no evidence that had been presented in court to substantiate that she had a sinister character .",4,0
reconsider,"LuaLua initially indicated that he might not play in the match , but did so reluctantly after threats were made to his family , which caused him to reconsider his international career .",28,0
ban,"The book was banned in Britain for decades ; this is in the context of the similar censorship of `` Lady Chatterley 's Lover '' , which also had a theme of transgressive female sexuality , albeit heterosexual .",3,0
ban,`` The Grid '' ( training stage ) was banned since Evo 2016 as players could use the grid background as a crutch to improve their spacing .,9,0
ban,"On 19 July , the Central Committee of the Communist Party issued a document effectively banning the practice of Falun Gong .",15,0
ban,"The French government banned the wearing of `` kippot '' , `` hijabs '' , and large crosses in public primary and secondary schools in France in March 2004 .",3,0
ban,"Later that year , they are banned from Quidditch and decide to abandon formal education ; they do not , however , leave before paying tribute to Dumbledore by waging a virtual war against the dictatorial Dolores Umbridge .",6,0
ban,"They achieved their goals in New Jersey when the 1893 election gave Republicans control of the New Jersey Legislature who then passed legislation on March 21 , 1894 that banned betting on horse racing in that state .",29,0
ban,"In 2011 he founded the Avers LGBT movement in Samara in response what was known as the 'Milonov law ' , which banned “ propaganda of homosexuality ” .",22,0
ban,She has also said that she is banned from the refuge she started .,7,0
ban,"On March 28 , 2019 , the United States House of Representatives passed , with 238 yeas , 185 nays , 1 present , and 8 not voting , , a non-binding resolution expressing opposition to banning service in the Armed Forces by openly transgender individuals .",36,0
ban,Slavery was banned in the colony of Georgia soon after its founding in 1733 .,2,0
travel,"They offered midland clubs £15 and northern clubs £20 in expenses for travelling to London and were successful , topping the ballot , and replaced Burton United in the League .",12,0
travel,She is associated with the beguine movement and was therefore able to travel fairly freely .,12,0
travel,It was noticed early on in the development of the hovercraft that the energy needed to lift a vehicle was directly related to the smoothness of the surface on which it travelled .,31,0
travel,"The Viking orbiters revealed that large floods of water carved deep valleys , eroded grooves into bedrock , and traveled thousands of kilometers .",19,0
travel,Juan Alderete and Nick Reinhart from `` Pedals and Effects '' were pleased that Keith McMillen is making a variety of lightweight music gear for travelling musicians and they positively note the 12 Step 's `` bullet proof '' and durable construction .,25,0
travel,"Initially , the route connected Daleville in Dale County and Wicksburg in Houston County , traveling in a southeasterly direction from an intersection with SR 85 to an intersection with US 84 .",15,0
travel,"He then traveled with Marchese Francesco Albergati to Bologna , for whom he painted mythological subjects in the Villa at Zola Predosa ; these frescoes are considered by many to be his masterpiece .",2,0
travel,"`` Panorama '' responded to the criticism , saying : `` England Fans , the official England Supporters ' Club , travelling to Euro 2012 called the programme unhelpful and some Poles in the UK have expressed concern that they have been labelled as racist .",21,0
travel,He then worked as a bartender and traveled through the Northeast building bridges .,7,0
travel,"On 27 November the convoy was travelling down a narrow gorge near Balamorghab , when it was hit by small-arms and rocket-propelled grenade fire .",6,0
tear,The old Tai Hang Road primary school was torn down and rebuilt .,8,0
tear,"When Mrs. Gottlieb begins to tear up at the thought of everyone moving on but her , Jean tells Mrs. Gottlieb that she 's seen Gordon in heaven and that he 's waiting for her in her pipeline .",5,0
tear,"In panic , she quickly made a dash for safety , tearing one of her calves badly ( which had gotten pierced by a metal rod in the crash ) , fled and jumped from a great height ( around 10 meters ) .",11,0
tear,Alumnae Hall was torn down in 1977 .,3,0
tear,"Club '' interpreted the writers ' use of the smog as a symbolic representation of the character Betty , who spends the episode `` longing to enter < nowiki > [ < /nowiki > Don Draper 's < nowiki > ] < /nowiki > apartment and tear some shit up '' '' hover [ ing ] '' and `` waiting to poison it from within '' .",46,0
tear,"Kaba Modern performed to Madonna ft. Justin Timberlake 's 4 Minutes and received high praise from Lil ' Mama , who stated that Kaba Modern `` tore up the stage . ''",26,0
tear,It operated from studio facilities located in a converted warehouse on 3333 Harry Hines Boulevard near downtown Dallas ( the building has since been torn down ) .,24,0
tear,"Trees in the area were debarked , a metal warehouse building was damaged , and a brick church had its roof torn off as well .",21,0
tear,"The Warriors lost the series in Game 6 , when Thompson tore the anterior cruciate ligament ( ACL ) in his left knee .",11,0
tear,Soldiers were sent to the spot relieving the security forces but they tore off the red stars from their caps and sided with the crowd .,12,0
manufacture,"He continued to manufacture instruments in Paris and London and had distribution warehouses in Brussels , Charleroi , Madrid and Barcelona .",3,0
manufacture,"Boyertown Museum of Historic Vehicles in Boyertown , Pennsylvania hosts an annual Duryea Day Antique and Classic Car Show , which features an extensive collection of automobiles manufactured in southeastern Pennsylvania in the early 20th century .",27,0
manufacture,The photolithography machines manufactured by ASML are used in the production of computer chips .,3,0
manufacture,"Initially manufacturing valves and compressors for steam engines , and later whole steamships .",1,0
manufacture,The vinyl album was taken out of print almost as quickly as it became available due to manufacturing defects on the LP : during the tracks `` Animal Attraction '' and `` Crusin ' Tonight '' there are several misaligned grooves that transferred to all copies of the LP which caused major skips .,17,0
manufacture,"On November 15 , 2005 Energy added to the facility office space for administrative and manufacturing support .",15,0
manufacture,"Silicon tetrachloride is manufactured on a huge scale as a precursor to the production of pure silicon , silicon dioxide , and some silicon esters .",3,0
manufacture,It is manufactured by HeySong Corporation .,2,0
manufacture,The furniture can be designed and manufactured according to a property ’ s specifications .,6,0
manufacture,"Fleetwings initially planned to manufacture 50 production units , but at a price approaching $ 25,000 during the Depression , there proved to be no sustainable market .",4,0
faze,It was also fazed out by the Dreyse Rifles still used by 1870 and was put into training service in 1891 with the introduction of the Gewehr 88 .,3,0
faze,"Although she knows the risks of Adil 's botching magic , they do not faze her ; indeed , she seems to get some fun out of the ridiculous situations his magic gets them into .",14,0
faze,"He is n't too fazed , and they ( mostly Stephen ) have lengthy conversation about how they like each other and what to do about William .",4,0
faze,"The success of these tactics caused Lendl , known to be one of the least easily fazed players , to lose his rhythm and also prompted him to swear at the umpire and the crowd , especially after losing a key point in the fifth set when Chang shocked him by delivering an under-arm serve .",16,0
faze,"It doesn ’ t seem to faze either the professional cast or cinematographer Aziz Zhambakiyev ( Harmony Lessons ) , as Valerii Petrov ’ s Steadicam goes flying around the airy restaurant with its picture windows onto a police stakeout and walls that seem to change color from blue to red to heighten the drama. ” - Hollywood Reporter",6,0
faze,"The extra playing time did n't seem to faze the Engineers , however , as RPI opened the scoring with a power play goal less than 5 minutes into the game .",8,0
faze,"Although she was young to be leaving home for college , Jemison later said it did not faze her because she was `` naive and stubborn enough '' .",17,0
faze,"His rejection of her does not faze her , hoping that eventually he would come to feel the same way .",6,0
faze,This obvious disparity of size does n't faze the inhabitants of Strawberryland in the slightest .,7,0
faze,This affected her mentally and she went to the floor final fazed by the situation .,11,0
clothe,"On the first proposal , the plans did not include a tower but due to massive public pressure it was later added to the drawings along with the idea to clad the structure in marble .",30,0
clothe,"On being told he was , the man declared he would vote for James Monroe , for `` I do not know James Madison '' , but Spence Monroe had once fed him , clothed him and sheltered him .",34,0
clothe,"The four fields were to be rented out , and twelve poor people of Aston Parish and twelve poor people of Birmingham Parish were to be clothed with the money each year .",26,0
clothe,"On May 29 , 1997 , while awaiting the arrival of his band from New York , he drowned during a spontaneous evening swim , fully clothed , in the Mississippi River when he was caught in the wake of a passing boat ; his body was found on June 4 .",26,0
clothe,The French translates roughly as : `` Setting suns clothe the fields channels the entire city of hyacinth and gold the world falls asleep in a warm light .,9,0
clothe,The building was clad in the 1970s with pebbledashed concrete as a cheap way of excluding damp .,3,0
clothe,The hipped and gable roof is clad in corrugated steel behind simple parapets .,6,0
clothe,"I , p. 74 ) in the year 537 recognized among the Greeks three classes of religious : the novices , who wore the simple tunic ; the perfect , clothed with the pallium ; and the more perfect invested with the cuculla , or hood attached to a short cloak , covering the shoulders , which was considered the special emblem of the religious life .",30,0
clothe,"`` InStyle '' reported that Taylor Momsen wore a one-shoulder Emilio Pucci dress paired with a Carlos Fachi clutch , Leighton Meester was clothed in a dress designed by Victoria Beckham , and Blake Lively wore a Maxime Simoens for The Observer 's New Yorkers party scene .",23,0
clothe,"In the later empire after Diocletian 's reforms , clothing worn by soldiers and non-military government bureaucrats became highly decorated , with woven or embellished strips , `` clavi , '' and circular roundels , `` orbiculi , '' added to tunics and cloaks .",9,0
behave,"In most stories , Cheryl behaves in a way that reflects her wealth and upbringing .",5,0
behave,"A board member called the D.C. incident 'extremely , extremely disturbing , ' `` expressing the board ’ s concern that the lodge was behaving more like a rowdy nightclub than the benevolent and protective order that the organization ’ s name suggests . ''",24,0
behave,"Zhao Jing himself was said to be studious , and in his youth behaved well and did not seek prominence .",13,0
behave,"He is a noted scholar of the hypothetical `` Q Document '' , and is confident that it can be sifted into three layers : one containing primarily wisdom sayings , another giving details on how the community ought to behave , and another containing apocalyptic pronouncements .",40,0
behave,"People who have ... the choice of whether to rename themselves or not , to manufacture how they behave or are perceived . ''",18,0
behave,"`` Simon Provencher '' has stated as a 'Golden Rule ' of worldbuilding that `` ... unless specified otherwise , everything inside your world is assumed to behave exactly as it would in the real world . ''",27,0
behave,"Ebert describes the film as having an `` Idiot Plot '' requiring characters to behave in unnatural ways for laughs or to force the plot forward , the comedy equivalent of `` Do n't go down to the cellar ! ''",14,0
behave,It is eventually found out that Harry is a normal guy who was behaving strangely due to toxic poison from the new carpeting in his cab .,13,0
behave,"The advice included how to behave in polite company , the types of books a well-mannered young woman should read , and how to write letters .",5,0
behave,If the gas particles are compressed into close proximity they behave more like a liquid ( see fluid dynamics ) .,10,0
co,"Upon his return to Berlin he co founded `` Der Tropen Pflanzer '' , a journal specializing in tropical agriculture which he edited for 24 years .",6,0
co,Rajat Dholakia who is known for introducing Chhattisgarhi folk songs to Bollywood has been co credited with Rahman for the song Genda Phool .,14,0
co,"He likes to work together with other writers and has co authored short stories and novels with Paul Harland , Eddy C. Bertin , Bies van Ede , Roderick Leeuwenhart , Roelof Goudriaan and Jaap Boekestein .",10,0
co,"of Schools , Diocese of Stockton , 1962–65 Professor in graduate schools : Loyola University , Baltimore ; University of San Francisco ; San Francis ( co ? )",26,0
co,"It is essentially two solo albums , one by each member , packaged as a single release under the OutKast banner ; the two members also appear and co produce on each other 's discs for a few songs apiece .",28,0
co,"She was there for four months then moved to MUN2 television to host `` Off the Roof '' , a one-hour magazine show where she co hosted with AlexIII from Superestrella 107.1 .",25,0
co,"Along with the display , the museum has co sponsored talks and meeting about collecting with academics from the Universidad Nacional Autónoma de México .",8,0
co,"In her later years her struggle with weight attracted media attention , and in 2011 she was the host of the TV show `` Jste to , co jíte '' ( `` You are what You Eat '' ( the Czech title is a pun , akin to `` it/eat '' ) .",27,0
co,"Oren ’ s song with Miley Cyrus “ Adore You ” , which he co wrote and produced , charted at # 21 Billboard & # 15 on the Top 40 .",14,0
co,"In the same year , Maclean also co chaired Andy Street 's successful campaign to become the Mayor of the West Midlands .",7,0
split,After splitting two consecutive series Minnesota faced Wisconsin in mid-February with the Big Ten Championship up for grabs .,1,0
split,Maroth was once split into two .,3,0
split,A xylonate dehydratase is splitting off a water molecule resulting in 2-keto 3-deoxy-xylonate .,4,0
split,"The EBU split up countries with a friendly voting history into the two different semi-finals , to give a better chance to other countries to win .",2,0
split,"Electoral polls showed that Hatnua was not close to crossing the 3.25 % electoral threshold , and Livni announced on 18 February 2019 that Hatnua would not run in the elections , so as not to split the centre-left vote , as well as her own retirement from politics .",36,0
split,"The word skyr is related to the English word ( to cut ) , referring to how the dairy is split into the liquid whey and the thick skyr .",20,0
split,"The following are titleholders of Miss Globe beauty contest before the pageant was split into 3 organizations in 2010 , but The Miss Globe pageant based in Albania was recognized by pageant enthusiasts :",13,0
split,"After the commercial failure of their 1996 album , the band split up for good .",11,0
split,"After the Second World War , the village was part of the municipality of Wirschweiler , whose council decided in 1965 to abolish the arrangement and split the double municipality into two .",26,0
split,"It later split off ( due to political divisions ) into a number of related alphabets , including Hebrew , Syriac , and Nabataean , the latter of which , in its cursive form , became an ancestor of the Arabic alphabet .",2,0
gulp,"The lung contains many thin-walled blood vessels , so blood flowing through those vessels can pick up oxygen from air gulped into the lung .",20,0
gulp,"In the 1940s , when Boris Pasternak was writing his novel `` Doctor Zhivago '' , he said that he was `` writing almost like Charskaya '' , because he wanted to be accessible and dreamed that his prose would be gulped down `` even by a seamstress , even by a dishwasher . ''",41,0
gulp,Brownson was summed up by poet and critic James Russell Lowell in his satirical `` A Fable for Critics '' as someone trying to bite off more than he could chew : `` his mouth very full with attempting to gulp a Gregorian bull '' .,40,0
gulp,"But neither animal nor rider felt aught but the stimulus of some mighty force that summoned all their energies , and would make their success a triumph beyond description , and their failure-well , as the thought of its possibility flashed across the young man ’ s mind , a great lump came into his throat , and he had to gulp down his emotion . ''",61,0
gulp,"than the arrow shot of any man on earth , through which gulping vault we used to row our sail boats , for fear of the horrible break of the seas that is on the outward side , but no large ship can sail through it . ''",12,0
gulp,"Campiz said that Heche gulped down glass upon glass of water , and then `` took off her Nikes and said she needed to take a shower '' , at which point Campiz obliged , offering Heche a towel .",4,0
gulp,"In `` The Tenant of Wildfell Hall '' , published in 1848 , the caddish Huntingdon , recovering from months of debauchery , wakes at noon and gulps a bottle of soda-water . )",27,0
gulp,"He also added that `` the external logic of a star-driven , fantasy fed film '' would `` not be easy to gulp for many . ''",22,0
gulp,The historian Victor M. Head wrote : `` At 10.30 Angoulème was reached and the Englishmen stopped to gulp down bowls of hot soup .,18,0
gulp,The eggs are hatched from the combined pressure of the hatchlings gulping air .,11,0
hesitate,"Alexander reacted immediately but , while the other cities hesitated when he advanced into Greece , Thebes decided to resist with the utmost vigor .",9,0
hesitate,"In 1573 , regardless of whatever Yoshinobu thought of his lord afterwards , he did n't hesitate to ride to Ieyasu 's rescue during the disaster at Battle of Mikatagahara .",16,0
hesitate,"While they were traveling , Devi told Zamorin that whenever he hesitates and turns back to check whether Devi was with him , she will return immediately .",11,0
hesitate,"While in real life individuals hesitate to communicate their true opinions , it is easier to do so online because they do n't ever have to meet the people they are talking with ( Toronto , 2009 ) .",5,0
hesitate,"Their patriotic contribution , often put them in a conflict of interest not only among each other but also with the Sublime Porte , which did not hesitate to exile `` the case of Mehmet Ali Pasha Vrioni '' and members of the family .",27,0
hesitate,"When Verus was hailed as `` imperator '' again , however , Marcus did not hesitate to take the `` Imperator II '' with him .",15,0
hesitate,She hesitated but later accepted the offer .,1,0
hesitate,"In his first book , published in Romanian , in 1969 , `` General Biology , Genetics and Improvement '' , Denis Buican did not hesitate to formally confront Lysenkoism amidst repressive political and social campaigns undertaken in science and agriculture by the powerful Stalinist director Trofim Lysenko and his followers , starting year 1920 .",25,0
hesitate,"He is reckless and unpredictable , and does not hesitate to use his handgun for any trivial matter , such as `` using his service revolver to open a mayonnaise jar '' and shooting a radio because of the loud noise , or even running through a $ 300 window to stop a dine and dasher .",9,0
hesitate,"This is certainly understandable when one considers that at about the same time Senator Joseph McCarthy did not hesitate in accusing General George Marshall , war hero and US Secretary of State , of being a communist sympathizer , although it was his Marshall Plan that was rebuilding Europe and keeping much of the West out of Communist control .",18,0
lurch,"Again the boat lurches uncontrollably , forcing Eric to cut the cable to the trawling net .",3,0
lurch,Bova testified that the car had lurched forward while the defense argued that it would be near impossible as the car had been parked behind another vehicle .,6,0
lurch,"As Yugoslavia lurched into chaos , Schwarz-Schilling began to try to mediate between the factions — a role later formalised in the Washington agreement of 1994 , and which he held until 2004 .",2,0
lurch,"Stirling was concerned by the proximity of the coast and hailed `` Pique '' with orders to anchor before it grounded , but Milne did not hear the order correctly and instead increased sail , lurching ahead of `` Jason '' and straight onto a sandbank close to La Tranche-sur-Mer on the Vendée coast .",35,0
lurch,"The `` Monthly Film Bulletin '' noted the `` mediocre special effects and a clumsily protracted finale '' , but stated that `` Starcrash '' `` intermittently achieves a kind of lunatic appeal as it lurches pell-mell from one casually fabricated climax to the next '' .",35,0
lurch,"Sara Stewart of the `` New York Post '' gave the film half a star out of four , saying , `` The movie lurches from one gross-out scene to another , flipping the bird at continuity and logic .",24,0
lurch,"Bleeding , his face contorted in rage , he lurches forward , raises his sword one last time , and the film ends ; a freeze-frame catching Ryunosuke in mid sword-slash .",9,0
lurch,"The refueling nozzle was still engaged in the car 's left saddle tank , and as Ruby dropped the clutch , the car lurched forward .",23,0
lurch,Robert Doornbos lurched into the back of Jan Heylen 's car knocking off his own front wing .,2,0
lurch,"Black lamented that 'Payne barely appears and instead we lurch from one set of tedious , morose , cartoonish Cockney villains to the next , all mostly shouting and growling angrily as they clomp their way through a narrative that wishes it was Scorsese-clever , but feels like Vinnie Jones with a hangover ' .",9,0
release,"In June 2008 , Labelle signed to Wax Records and began working on his debut album , `` Perfect Accident '' , which would be released April 27 , 2010 .",25,0
release,"Their third album `` TRAPLINE '' was released on May 10 , 2019 and was later shortlisted for the 2019 Polaris Music Prize .",7,0
release,Rife is a live album by Foetus Corruptus released in 1988 .,8,0
release,Pahwa was released in 1964 .,2,0
release,"After a series of successful EP releases in 2000–2002 , in 2003 they recorded their first studio album `` Tough Guys Do n't Dance '' .",6,0
release,"The original motion picture soundtrack for `` Rescue Dawn '' , was released by the Milan Records label on June 26 , 2007 .",12,0
release,"The album was released on vinyl , cassette and CD .",3,0
release,"The first film was released in Swedish cinemas on 8 March 2013 , and received indifferent or poor reviews from most Swedish critics .",4,0
release,"The song was also re-recorded and released for Rock Band on June 3 , 2008 , with the last two lines listed above changed to , `` I want to be a couch potato / Just play Rock Band everyday . ''",6,0
release,"But we 're going to be releasing those [ in digital format ] on a regular basis leading up to [ the release of ] the core book , so that if people want to play a one-shot or a couple of sessions , just to have fun , there 's plenty of game material in each one . ''",6,0
quote,A Marine official was quoted as saying that their leadership believed that the Marines did not understand the logo 's significance .,4,0
quote,"In April 2005 , Scarborough was quoted as saying that his group was needed because of , `` Activist judges ... ( whose ) distortions of the Constitution have brought us abortion-on-demand , purged religious symbols from public places , made our schools faith-free zones , created a so-called right to homosexual sodomy and threatened 'one nation under God ' in the pledge of allegiance .",6,0
quote,"The `` St. Petersburg Times '' quoted an unnamed `` West Wing '' writer as suggesting that actors with two-year contracts are the most likely to have been shot , which the newspaper said suggests it could be Mandy due to her pending departure .",6,0
quote,"This work was published in a series of papers , some of which were of the most quoted in the field of molecular biology for decades Aviv developed a method for the purification of messenger RNA ( mRNA ) which enabled research of control mechanisms of the translation of RNA to protein , and studied the role of mRNA in the differentiation of cells and tissues .",17,0
quote,"Thomas Amadio , superintendent of Chicago Heights Elementary School District 170 , where the experiment was conducted , is quoted in this article stating `` the study shows the value of merit pay as an encouragement for better teacher performance '' .",19,0
quote,"Before the sinking of the USS `` Maine '' , one American media correspondent stationed in Cuba was quoted as saying that the American people were being greatly deceived by reporters sent to cover the revolution .",18,0
quote,Mustafa was quoted as saying `` It 's a smaller role '' .,2,0
quote,"A police officer involved in the operation was quoted as saying , `` She did n't actually solicit , but the police officers knew what she was up to . ''",8,0
quote,Kehoskie is often quoted in the media on baseball-related topics .,3,0
quote,Another account quotes Wilcox as saying Brazel reported the object on July 6 .,2,0
jostle,The offenses of the victims included : `` for being victor over a white man in a fight ; '' `` protecting fugitive from posse ; '' `` stealing seventy-five cents ; '' `` expressing sympathy for mob 's victim ; '' `` for being father of boy who jostled white women . '',49,0
jostle,This also applies during the AFL Draft when both clubs will jostle for position to gain local talent .,11,0
jostle,"The next morning , 11 September , seven more bombs burst close aboard , again jostling the ship .",15,0
jostle,"They are used to being in a crowd , being controlled by adults , without questioning at the time , and to moving frequently in a school day in large numbers without pushing , jostling or hurting each other . ''",34,0
jostle,"`` In these vehicles , it 's possible that if the switch is jarred , the key can be jostled out of the Run position .",19,0
jostle,"Thus handicapped , we were jostled and pelted with decayed fruit and mud .",5,0
jostle,"On 19 January 2012 , the vice president of the NTC , Abdul Hafiz Ghoga , was surrounded and jostled by a mob of protesters at the University of Benghazi where he was attending a memorial ceremony for those killed during the civil war .",19,0
jostle,"He prepared actors by having them undress in slow motion , praying to God and Buddha and jostling one another .",17,0
jostle,"Feuding and splitting continued throughout the late 1970s , as the KDP , PUK , and KDP-I jostled for influence and funding from neighboring states .",17,0
jostle,"The results could be described as an elegantly choreographed cacophony , in which loosely geometric forms jostle one another and , in some of his paintings , rub up against kaleidoscopic patches of pigment .",16,0
duplicate,"`` Mirage '' ( 1927 ) is of a man sitting on a camel , his image duplicated on the sand .",17,0
duplicate,The chromosomal locus containing the small nucleolar RNA SNORD115 gene cluster has been duplicated in approximately 5 % of individuals with autistic traits .,13,0
duplicate,Over time they are duplicated to balance out each other 's effects .,4,0
duplicate,"It was renamed Mount Kuring-gai on 1 August 1904 , and in 1909 the present station was built when the Main Northern line was duplicated .",24,0
duplicate,"The goal of the Church Social Work is not to duplicate the system of state social institutions , but to help the state to improve it , to add the spirit of love , faith in action , sacrificial ministry to neighbors , to the society : to offer new technologies , new forms of work .",10,0
duplicate,"Later that day , Kenseth led the final practice session with a lap of 29.379 seconds ; Johnson duplicated his second-practice result in second and Gordon improved from tenth to third .",18,0
duplicate,Bean finger-synced the music for each video shot by listening to the audio recording and duplicating the performance on the keyboard in the glass box first and then on the piano .,15,0
duplicate,The .416 Ruger duplicates the performance of the .416 Rigby and the .416 Remington Magnum .,3,0
duplicate,"The IWW newspaper that focused most specifically on the Western United States ( and which continues to be published today ) is the `` Industrial Worker '' ( which , for a time after the 1906 split , was duplicated and/or replaced by the `` Industrial Union Bulletin '' ) .",39,0
duplicate,( An enhancement was recently completed which NO longer allows duplicate funding opportunity numbers within the system . ),10,0
dislocate,The fight was stopped after round three when Peter was forced to retire after dislocating his right shoulder .,14,0
dislocate,Junior cornerback Cary Harris dislocated his right shoulder during the game and was replaced by Shareece Wright .,4,0
dislocate,"Neal Eardley , returning to league football after nearly a year out injured , lasted 44 minutes of the visit to Ipswich Town before dislocating his shoulder .",24,0
dislocate,"Kahlo suffered many injuries : Her pelvic bone had been fractured , her abdomen and uterus had been punctured by the rail , her spine was broken in three places , her right leg was broken in eleven places , her right foot was crushed and dislocated , her collarbone was broken , and her shoulder was dislocated .",46,0
dislocate,"He became known for a bizarre injury which ended his chances of breaking into the Liverpool first team , as he dislocated his shoulder when setting up an ironing board soon after joining the club .",21,0
dislocate,"Nicholas Temelcoff , a Macedonian immigrant worker on the bridge , saves the nun who fell off the bridge , dislocating his arm .",20,0
dislocate,"Lawrenson dislocated his shoulder three weeks before the 1985 European Cup final , the Heysel Stadium Disaster .",1,0
dislocate,"Although Australia retained its World Champions crown with a 10-6 win over Great Britain , Clyde had an unhappy game after dislocating his shoulder midway through the second half .",21,0
dislocate,The center moved off Luzon and became dislocated from atmospheric convection over the Luzon Strait the following day .,7,0
dislocate,"In the second game of his loan spell , an away game against Nottingham Forest , Henderson dislocated his shoulder after colliding with Forest 's Simon Cox .",17,0
whittle,"The Germans , on the other hand , had spent the day fighting holding actions in both sectors , launching small counterattacks to whittle away at Soviet offensive potential , while continuously moving up reinforcements from the south , including several aircraft squadrons transferred from the Crimea .",23,0
whittle,"By 18 May , Junck 's force had been whittled down to 8 Messerschmitt Bf 110 fighters , 4 Heinkel He 111 bombers , and 2 Junkers Ju 52 transports .",9,0
whittle,"Following a long day of interviews in hot sunny rooms , the list was whittled down to a shortlist of three ...",14,0
whittle,"On 10 August 2005 , he complained that the 8 seats allocated to minorities ( Europeans , Chinese , Banaban Islanders , and others ) under the 1970 Constitution had been whittled down to 5 in 1990 and 3 in 1997 .",31,0
whittle,"Eventually , the campus was whittled down to about 640 acres .",5,0
whittle,An initial field of 27 candidates was whittled down to 8 with front runners Abdullah Abdullah and Ashraf Ghani .,7,0
whittle,"Their lands were whittled away until only the modern reservations were left : a large cession of land in 1873 transferred the gold-rich San Juan area , which was followed in 1879 by the loss of most of the remaining land after the `` Meeker Massacre '' .",3,0
whittle,"When a new Charter for the colonies was promulgated , Hogendorp 's proposals had been whittled down to insignificance The vestigial democrats on the Council were now purged in favor of Orangist reactionaries like Hendrik Mollerus , and Hendrik Van Stralen .",15,0
whittle,"Over 100 initial concepts were whittled down to 20 to 25 that included making the game the third entry in the `` '' series or having the protagonist be a Wookiee `` superhero '' , Darth Maul , a bounty hunter , a smuggler , a mercenary , or the last member of the Skywalker family .",5,0
whittle,"Together with museum curator Adam Justice and board member Robert Puterbaugh , Pailet `` combed through thousands of images , ... most of which had never been printed for display ... [ and ] whittled the images from several thousand to 1,500 and finally to 66 . ''",34,0
decipher,The text has not been deciphered or interpreted in a way that satisfies authorities on the case .,5,0
decipher,No texts in Linear A have been deciphered .,7,0
decipher,"The variety of combinations and habits presented by the crystals is very extensive , nearly two hundred distinct forms being figured by V. von Lang in his monograph of the species ; without measurement of the angles the crystals are frequently difficult to decipher .",43,0
decipher,"In early September , Finnish Radio Intelligence deciphered a Soviet Air Force transmission , which divulged the convoy itinerary and was forwarded it to the Germans .",7,0
decipher,"Al-Juwayni , a Sunni jurist and Mutakallim , or scholar engaged in the study of theological principles , spent his life deciphering between what a Muslim ought and ought not to do .",21,0
decipher,"Every effort was made by the battalion to rectify this matter , and in the course of four months , this was accomplished through additional intercept personnel , transfer of the intercept site to an area of better reception , retraining of personnel , and reorganisation of and closer cooperation between the evaluation , deciphering and intercept elements .",54,0
decipher,"He also deciphered a detailed description of everyday routine in the Jerusalem Hospital , written apparently around 1180 , and published an unknown letter in which Eraclius , the last Latin Patriarch to reside in Jerusalem , called for help from the West as Saladin 's armies were approaching the city in 1187 .",2,0
decipher,Anderson has also remarked `` We write because we ca n't decipher things the first time around . '',11,0
decipher,"However , Ruby fails to mention the hellhounds she left to guard the Occultum , causing Dean to think Ruby was trying to kill them like Anael did before they decipher Ruby 's clues and locate the artifact .",30,0
decipher,He immediately realized the significance of the discovery ( as became clear when his notebook was deciphered a century later ) .,16,0
damp,"Primula pulverulenta , the mealy primrose or mealy cowslip , is a species of flowering plant in the family Primulaceae , native to damp habitats in China .",23,0
damp,"A lightly damped mechanical object vibrates much more at one frequency than any other , and this frequency is called its resonance frequency .",2,0
damp,"In others , she served the domestic rites of the royal hearth as a Vestal Virgin , and on one such occasion , having damped the hearth flames with a sacrificial offering , she was penetrated by a disembodied phallus that rose from the hearth .",24,0
damp,"Chimes produce inharmonic ( as opposed to harmonic ) spectra , although if they are hung at about 2/9 of their length ( 22.4 % ) , some of the higher partials are damped and the fundamental rings the loudest .",33,0
damp,"However , damping may be achieved with the utilization of other devices installed with the express purpose of stability augmentation , including energy storage technologies .",2,0
damp,"The men , almost all being from southern California , were not used to the cold , damp weather and several became sick .",17,0
damp,Tests have shown that low frequency oscillations ( 1Hz ) occur and a US patent for mechanically damping the track itself ( on Inductrack II ) was issued ( 7478598 ) .,17,0
damp,The basic damped horizontal pendulum seismometer swings like the gate of a fence .,2,0
damp,"If long beams with many particle bunches are needed to fill a larger storage ring , the damping ring may be extended with long straight sections .",17,0
damp,"Bob Berkowitz of Acoustic Research began studying ferrofluid in 1972 , using it to damp resonance of a tweeter .",14,0
validate,"Based on an empirical study conducted with electric mobility users , the usage phases were hypothetically defined with a deductive-nomological model , and validated with usage-oriented development projects , focus groups etc .",23,0
validate,validated this inquest on 2 June 1989 and after received the Positio dossier from the postulation of the cause in 1991 .,0,0
